leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %,acceleration, speedMS, coolingPower, generatedHeat, instantaneousPower
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_05_225.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_05_225.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_05_225.jpg,-0.2226941,1,0,80.31779,30.61,98.65,0.045133111042945526,35.9052648416,11.571659114309128,0.000902210625438147,-11.570756903683689
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_05_308.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_05_308.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_05_308.jpg,-0.2644021,1,0,80.31615,30.61,98.65,0.004858183017362162,35.904531696,11.03966671822235,0.008430399691961733,-11.031236318530388
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_05_391.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_05_391.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_05_391.jpg,-0.04448381,1,0,80.33198,30.61,98.65,0.08526081826557098,35.9116083392,11.039635006706131,0.04588411998114885,-10.993750886724982
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_05_473.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_05_473.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_05_473.jpg,0,1,0,80.33274,30.60,98.65,0.004143296693629292,35.9119480896,10.906636907684435,0.008783072331255507,-10.89785383535318
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_05_557.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_05_557.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_05_557.jpg,0,1,0,80.33423,30.60,98.65,0.007929650158861854,35.9126141792,11.172633105727826,0.010331685708071511,-11.162301420019755
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_05_639.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_05_639.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_05_639.jpg,0,1,0,80.33512,30.60,98.65,0.004852018496459571,35.9130120448,10.906636907684435,0.008978165001323682,-10.897658742683111
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_05_725.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_05_725.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_05_725.jpg,0,1,0,80.33541,30.60,98.65,0.0015074610668833403,35.913141686399996,11.438661015287433,0.008888153250088557,-11.429772862037344
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_05_808.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_05_808.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_05_808.jpg,0,1,0,80.33555,30.60,98.65,0.000754041710077637,35.913204272,11.03966671822235,0.008078459545535753,-11.031588258676814
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_05_894.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_05_894.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_05_894.jpg,0,1,0,80.33562,30.59,98.65,0.0003638699127358648,35.913235564800004,11.438661015287433,0.008562543411021271,-11.430098471876413
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_05_980.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_05_980.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_05_980.jpg,-0.4006784,0.9598745,0,80.26276,30.59,98.65,0.2083051287394305,35.8806642304,11.438661015287433,0.047449768019673794,-11.39121124726776
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_069.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_069.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_069.jpg,-0.5057961,0.8709953,0,80.22215,30.59,98.65,0.11218947660550953,35.862509936,11.837687023868735,0.0058980593998844135,-11.831788964468851
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_159.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_159.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_159.jpg,-0.002286022,1,0,80.32477,30.59,98.65,0.5097254283342068,35.908385180799996,11.970685122890432,0.8269308566339313,-11.1437542662565
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_256.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_256.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_256.jpg,0,1,0,80.3336,30.59,98.65,0.04069441476727216,35.912332544,12.90176695059095,0.03017617184844183,-12.871590778742508
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_332.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_332.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_332.jpg,0,1,0,80.33533,30.58,98.65,0.010176045425245597,35.9131059232,10.10858489052183,0.009023705004299217,-10.09956118551753
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_405.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_405.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_405.jpg,0,1,0,80.33519,30.58,98.65,0.0004715356381419601,35.9130433376,9.709558881940527,0.00937642813072031,-9.700182453809807
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_478.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_478.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_478.jpg,0,1,0,80.33491,30.58,98.65,0.0009430712763374543,35.9129181664,9.709558881940527,0.009258620714056965,-9.70030026122647
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_545.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_545.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_545.jpg,0,1,0,80.33461,30.58,98.65,0.0011009169270452279,35.9127840544,8.91153857629414,0.009084690501827855,-8.902453885792312
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_614.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_614.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_614.jpg,0,1,0,80.33456,30.58,98.65,0.00017816810118282406,35.9127617024,9.177534774337529,0.009344908883731575,-9.168189865453797
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_712.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_712.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_712.jpg,0.8079624,0.4163895,0,80.21663,30.57,98.65,0.29587490642168307,35.860042275199994,13.034733338096427,0.16945972340073048,-12.865273614695695
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_780.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_780.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_780.jpg,0.9530926,0,0.4709829,78.93908,30.58,98.65,4.61931488769992,35.2889263232,9.044536675315834,28.889770556194847,19.845233880879015
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_892.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_892.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_892.jpg,0.1300474,0,1,76.59032,30.59,98.66,5.156199801143082,34.2389366528,14.896865281981247,93.25061764355173,78.35375236157049
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_989.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_989.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_989.jpg,0,0,1,74.3677,30.60,98.66,5.633807597106645,33.245336608,12.90176695059095,78.63640904820743,65.73464209761647
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_086.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_086.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_086.jpg,0,0,1,71.95054,30.61,98.66,6.126934808023127,32.164769401600005,12.901735239074732,87.16387023514172,74.26213499606698
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_177.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_177.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_177.jpg,-0.139881,0,1,69.99677,30.62,98.66,5.278867192935365,31.2913560608,12.103714933428344,53.60249284725373,41.498777913825386
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_266.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_266.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_266.jpg,-0.1889359,0,0.9888854,67.57314,30.63,98.66,6.6955375815176605,30.207896505599997,11.837687023868735,77.22394361447292,65.38625659060418
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_352.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_352.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_352.jpg,-0.6447096,0,0.7845652,65.5402,30.64,98.66,5.812130502600753,29.299091007999998,11.438661015287433,50.86287342426125,39.424212408973816
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_443.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_443.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_443.jpg,0,0,0,63.50523,30.64,98.66,5.498260476723255,28.3893780192,12.103714933428344,47.80503697673619,35.70132204330785
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_554.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_554.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_554.jpg,-0.2200568,0,0,61.74402,30.65,98.66,3.9011974516014147,27.6020467008,14.763835471443333,33.64629772363794,18.88246225219461
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_657.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_657.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_657.jpg,-0.9989074,0.2047977,0,60.60489,30.65,98.66,2.719220634183,27.0928100256,13.699818967753556,13.303839932828401,-0.39597903492515485
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_735.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_735.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_735.jpg,0,1,0,60.99463,30.65,98.66,2.23371472797533,27.2670393952,10.37458108856522,5.74144340109288,-4.63313768747234
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_817.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_817.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_817.jpg,0,1,0,62.35693,30.66,98.66,7.426859323286661,27.876041987199997,10.906636907684435,71.15979840304372,60.25316149535929
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_907.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_907.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_907.jpg,0,0.926493,0,64.11546,30.68,98.66,8.734799093060376,28.6621752384,11.97071683440665,125.13664508843523,113.16592825402859
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_996.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_996.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_996.jpg,0,0,0,64.57558,30.68,98.66,2.311146917495951,28.8678672832,11.837687023868735,8.972423946602,-2.865263077266736
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_084.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_084.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_084.jpg,0,0,0,63.94533,30.67,98.66,1.7609173168274934,28.5861203232,11.704688924847042,4.366099858612359,-7.338589066234683
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_170.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_170.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_170.jpg,0,0,0,63.42933,30.67,98.66,1.4752325889312845,28.3554476832,11.438661015287433,2.819017296253819,-8.619643719033615
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_255.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_255.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_255.jpg,-0.04881663,0,0,62.91491,30.67,98.66,1.4880166761961158,28.1254813664,11.30566291626574,2.7535206573074844,-8.552142258958256
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_341.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_341.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_341.jpg,-0.9080314,0.3423927,0,62.26026,30.67,98.66,1.8716298727594405,27.8328266304,11.438661015287433,4.472281164147557,-6.966379851139877
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_432.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_432.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_432.jpg,0,0,0,62.26508,30.67,98.66,0.023678423610190104,27.834981363199997,12.103683221912126,0.008358096581715374,-12.095325125330412
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_523.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_523.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_523.jpg,0,0,0,61.71841,30.67,98.66,1.4770409661126522,27.5905980064,12.103714933428344,3.005103032107811,-9.098611901320533
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_612.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_612.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_612.jpg,-0.9701979,0,0,61.17928,30.67,98.66,1.4894043960190368,27.3495853312,11.837687023868735,2.8655476762447853,-8.97213934762395
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_701.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_701.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_701.jpg,-0.9823296,0.04357959,0,59.97507,30.67,98.66,3.326759163337368,26.811255292800002,11.837687023868735,14.606691408432518,2.7690043845637824
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_779.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_779.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_779.jpg,0,0,0,59.43161,30.66,98.66,1.7130958909107945,26.5683069344,10.37461280008144,2.7452185259139403,-7.6293942741675
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_871.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_871.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_871.jpg,0,0,0,58.96091,30.66,98.66,1.2579558782886775,26.3578852064,12.23671303245004,1.985385612366034,-10.251327420084007
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_955.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_955.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_955.jpg,-0.7483957,0.3284146,0,58.43966,30.66,98.66,1.5257258925727304,26.1248656064,11.172633105727826,2.423649691097459,-8.748983414630366
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_09_050.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_09_050.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_09_050.jpg,-0.8745746,0.3919374,0,58.073,30.66,98.66,0.9489621091576379,25.96095392,12.635739041031343,1.1202231742592454,-11.515515866772098
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_09_145.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_09_145.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_09_145.jpg,0,0,0,57.68473,30.66,98.66,1.0048915019981455,25.7873816992,12.635739041031343,1.2507642187962058,-11.384974822235137
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_09_239.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_09_239.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_09_239.jpg,0,0,0,57.10334,30.66,98.66,1.5207166845909093,25.5274771136,12.502740942009648,2.9057411613509125,-9.596999780658736
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_09_334.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_09_334.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_09_334.jpg,-0.08287629,0,0,56.63606,30.65,98.66,1.2093793006250695,25.318584262399998,12.635739041031343,1.7935338357145645,-10.842205205316779
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_09_428.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_09_428.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_09_428.jpg,-0.9434097,0.1560442,0,55.7733,30.65,98.66,2.256689751374211,24.932896032,12.502709230493428,6.321639388328145,-6.181069842165283
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_09_530.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_09_530.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_09_530.jpg,0,0,0,55.2411,30.65,98.66,1.2828733416361253,24.694981344000002,13.566789157215643,2.244036602008463,-11.322752555207181
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_09_625.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_09_625.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_09_625.jpg,-0.04990925,0,0,54.68595,30.65,98.66,1.4367978915040402,24.446807088,12.635739041031343,2.404961821000134,-10.230777220031209
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_09_724.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_09_724.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_09_724.jpg,-1,0,0,53.60542,30.65,98.66,2.683556904866088,23.9637669568,13.16776314863434,9.278479670746751,-3.889283477887588
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_09_824.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_09_824.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_09_824.jpg,0,0,0,52.88131,30.65,98.66,1.780385437107875,23.6400608224,13.300761247656034,3.924552448150311,-9.376208799505722
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_09_901.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_09_901.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_09_901.jpg,0,0,0,52.45459,30.65,98.66,1.3625754223497089,23.4492999136,10.241614701059744,1.253734138057865,-8.987880563001879
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_001.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_001.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_001.jpg,-0.917639,0,0.2302295,51.13397,30.64,98.66,3.2470379030166567,22.8589299488,13.300761247656034,12.727423554920964,-0.5733376927350697
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_078.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_078.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_078.jpg,-0.9017771,0,0.3604774,49.04659,30.65,98.66,6.665290319423438,21.9257875936,10.241614701059744,29.813208727346122,19.571594026286377
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_155.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_155.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_155.jpg,0,0,0,47.03486,30.65,98.67,6.42374939517936,21.0264638144,10.241582989543526,25.395988101713417,15.154405112169892
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_227.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_227.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_227.jpg,0,0,0,46.41306,30.65,98.67,2.1233771236071246,20.7484943424,9.576560782918833,2.16633559807861,-7.410225184840223
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_307.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_307.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_307.jpg,0,0,0,46.03637,30.65,98.67,1.1577201500879892,20.5800988448,10.640608998124828,0.7166766041306202,-9.923932393994207
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_402.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_402.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_402.jpg,-0.4279562,0,0.3144366,44.80961,30.65,98.67,3.1750088829712246,20.0316880544,12.635739041031343,8.337312884367007,-4.298426156664336
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_517.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_517.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_517.jpg,-0.8337709,0,0.4362451,42.41307,30.65,98.67,5.123843774045374,18.9603388128,15.29589129056255,29.36412950238974,14.068238211827191
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_602.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_602.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_602.jpg,0,0,0,40.19882,30.65,98.67,6.40496272553014,17.9704804928,11.30566291626574,22.4223754883917,11.11671257212596
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_708.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_708.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_708.jpg,-0.1979782,0,0,38.84334,30.65,98.67,3.1441013818219745,17.3645267136,14.09881326481864,7.627463071123753,-6.471350193694887
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_787.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_787.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_787.jpg,-0.9527912,0.1728857,0,38.28387,30.65,98.67,1.741240689649452,17.1144212448,10.507610899103133,1.141576532937964,-9.366034366165168
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_877.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_877.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_877.jpg,0,0.02545714,0,38.38689,30.65,98.67,0.5117109191012196,17.1604753056,11.97071683440665,0.17513128874667436,-11.795585545659975
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_979.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_979.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_979.jpg,0,0,0,37.93359,30.64,98.67,1.0926841145502695,16.957832073600002,13.566789157215643,0.7029572591441997,-12.863831898071444
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_052.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_052.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_052.jpg,0.02357331,0,0.5567725,37.39561,30.64,98.67,1.8119767329549932,16.7173334944,9.709558881940527,0.9962824575445806,-8.713276424395946
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_134.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_134.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_134.jpg,0.2129736,0,1,35.82593,30.64,98.67,4.706588782512784,16.0156237472,10.906636907684435,8.746740036371788,-2.1598968713126467
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_211.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_211.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_211.jpg,0.1723959,0,0.9082198,34.29245,30.64,98.67,4.896626894523439,15.330096848,10.241582989543526,7.616460465440057,-2.6251225241034684
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_287.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_287.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_287.jpg,0,0,0,32.66094,30.64,98.67,5.2781941788899305,14.600746617599999,10.10858489052183,7.828173320423944,-2.2804115700978853
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_351.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_351.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_351.jpg,0,0.05525932,0,32.54367,30.64,98.67,0.4505211094928745,14.548322236799999,8.512512567712838,0.013033997787280859,-8.499478569925557
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_424.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_424.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_424.jpg,-0.08223575,1,0,33.77254,30.64,98.67,7.525402592953336,15.0976762816,9.709558881940527,16.919345595521357,7.209786713580829
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_506.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_506.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_506.jpg,0,1,0,35.42302,30.65,98.67,8.99793200902757,15.8355068608,10.906636907684435,33.5290101944805,22.622373286796062
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_607.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_607.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_607.jpg,-0.4640881,0.8687724,0,37.24865,30.65,98.66,8.080485791532347,16.651636496,13.433791058193949,45.408995643548366,31.97520458535442
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_675.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_675.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_675.jpg,-0.6114789,0.7662921,0,38.02814,30.65,98.66,5.124471038659407,17.0000997056,9.044504963799614,8.674518129616782,-0.36998683418283207
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_751.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_751.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_751.jpg,-0.2175701,1,0,39.25785,30.65,98.66,7.233286023068104,17.549829264,10.10858489052183,22.914517614908043,12.805932724386214
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_825.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_825.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_825.jpg,0.429388,0.9206154,0,40.64942,30.66,98.66,8.406573549205476,18.1719167168,9.842588692478442,31.419908612415192,21.57731991993675
