leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_13_702.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_13_702.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_13_702.jpg,0,0,0,36.92368,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_13_772.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_13_772.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_13_772.jpg,0.9237425,0,0,36.48795,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_13_840.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_13_840.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_13_840.jpg,1,0,0,35.92772,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_13_909.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_13_909.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_13_909.jpg,1,0,0,35.1852,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_13_979.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_13_979.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_13_979.jpg,1,0,0,34.63647,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_062.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_062.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_062.jpg,0.2167035,0.5215072,0,34.41315,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_136.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_136.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_136.jpg,0,0,0,34.41955,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_207.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_207.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_207.jpg,0,0,0,34.12946,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_277.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_277.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_277.jpg,1,0,0,33.86705,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_349.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_349.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_349.jpg,1,0,0,33.11866,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_420.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_420.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_420.jpg,0.9693313,0.249972,0,32.77497,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_492.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_492.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_492.jpg,0.8287598,0.5717678,0,32.91675,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_564.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_564.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_564.jpg,0.6848353,0.7301979,0,33.51894,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_640.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_640.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_640.jpg,0.650399,0.7605276,0,34.6125,26.39,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_710.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_710.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_710.jpg,0.6422985,0.7644459,0,35.74259,26.40,99.80
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_783.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_783.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_783.jpg,0.6365339,0.7644459,0,36.55834,26.40,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_858.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_858.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_858.jpg,0,1,0,37.93759,26.40,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_932.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_932.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_932.jpg,0,1,0,39.5611,26.41,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_008.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_008.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_008.jpg,-0.06298303,1,0,41.1613,26.42,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_084.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_084.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_084.jpg,-0.03547911,1,0,42.34881,26.43,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_168.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_168.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_168.jpg,0.6431273,0.7972999,0,43.93913,26.44,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_249.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_249.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_249.jpg,0.8824114,0.4517301,0,44.49745,26.44,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_332.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_332.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_332.jpg,0.9101413,0.3861729,0,44.4945,26.44,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_401.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_401.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_401.jpg,0.9136075,0.3765653,0,44.45654,26.44,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_477.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_477.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_477.jpg,0,1,0,45.0663,26.44,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_554.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_554.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_554.jpg,-0.214669,0.9854945,0,46.4811,26.45,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_632.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_632.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_632.jpg,0,0,0,47.18225,26.45,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_713.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_713.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_713.jpg,0,0,0,46.80547,26.45,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_794.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_794.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_794.jpg,0.16422,0,1,45.44118,26.45,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_875.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_875.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_875.jpg,0.0850992,0,1,43.82666,26.45,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_943.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_943.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_943.jpg,0.1098904,0,1,42.6289,26.46,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_030.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_030.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_030.jpg,0.7222104,0,0.5570362,40.47356,26.46,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_097.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_097.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_097.jpg,1,0,0.05495791,39.02781,26.46,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_186.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_186.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_186.jpg,1,0,0,36.37074,26.47,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_253.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_253.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_253.jpg,1,0,0,35.54251,26.47,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_322.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_322.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_322.jpg,1,0,0,34.8808,26.47,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_403.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_403.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_403.jpg,1,0,0,33.69627,26.47,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_474.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_474.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_474.jpg,1,0,0,32.57218,26.47,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_554.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_554.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_554.jpg,1,0,0,32.1739,26.47,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_641.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_641.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_641.jpg,1,0,0,31.37161,26.47,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_718.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_718.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_718.jpg,0.9933689,0.3194853,0,30.45709,26.47,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_787.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_787.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_787.jpg,0,1,0,31.10358,26.47,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_871.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_871.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_871.jpg,-0.05137863,1,0,32.1781,26.47,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_947.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_947.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_947.jpg,-0.35622,0.9944239,0,32.55176,26.47,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_027.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_027.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_027.jpg,-0.6210864,0.7825307,0,33.50281,26.47,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_104.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_104.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_104.jpg,-0.8352026,0.4596799,0,33.7477,26.48,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_188.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_188.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_188.jpg,-0.4845842,0.8567159,0,33.79516,26.48,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_267.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_267.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_267.jpg,-0.3056957,0.9730612,0,34.70748,26.48,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_344.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_344.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_344.jpg,-0.2927726,0.9853061,0,35.54461,26.48,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_421.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_421.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_421.jpg,-0.7643706,0.6250802,0,35.95053,26.48,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_500.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_500.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_500.jpg,-0.8665496,0.4074602,0,35.94767,26.48,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_575.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_575.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_575.jpg,-0.9660534,0.08694533,0,35.62489,26.48,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_654.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_654.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_654.jpg,-0.9815008,0.006392782,0,35.00471,26.48,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_724.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_724.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_724.jpg,-1,0,0,34.63251,26.48,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_799.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_799.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_799.jpg,-1,0,0,34.24289,26.48,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_871.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_871.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_871.jpg,-1,0,0,33.40895,26.48,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_940.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_940.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_940.jpg,-0.9768288,0,0.1117366,32.73656,26.48,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_014.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_014.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_014.jpg,0,0,0,6.262139,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_101.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_101.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_101.jpg,0,0,0,3.334878,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_171.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_171.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_171.jpg,0,0,0.3211431,1.965833,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_255.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_255.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_255.jpg,0.03634568,0,1,1.264228,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_341.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_341.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_341.jpg,0,0,1,0.9124143,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_422.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_422.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_422.jpg,0,0,1,0.9625399,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_489.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_489.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_489.jpg,0,0,1,1.363521,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_572.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_572.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_572.jpg,0.001005019,0,1,1.937586,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_658.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_658.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_658.jpg,0.1676863,0,1,2.426942,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_736.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_736.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_736.jpg,0.3613063,0,1,2.811124,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_821.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_821.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_821.jpg,0.6155857,0,0.849256,3.111397,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_903.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_903.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_903.jpg,0.8595417,0,0.3128542,3.394342,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_986.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_986.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_986.jpg,1,0.0407915,0,3.399562,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_066.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_066.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_066.jpg,-0.313344,0.9803705,0,2.287565,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_151.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_151.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_151.jpg,-0.6772246,0.6984365,0,1.19232,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_231.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_231.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_231.jpg,-0.8134632,0.515705,0,0.1383466,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_311.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_311.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_311.jpg,-0.885124,0.3520755,0,0.8538585,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_391.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_391.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_391.jpg,-0.9431083,0.2271399,0,1.460473,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_459.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_459.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_459.jpg,-0.9581789,0.1940599,0,1.689939,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_538.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_538.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_538.jpg,-0.9660534,0.1861855,0,1.956247,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_620.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_620.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_620.jpg,-0.9684647,0.1861855,0,2.141036,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_695.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_695.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_695.jpg,-0.9684647,0.1861855,0,2.389987,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_771.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_771.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_771.jpg,-0.9684647,0.1861855,0,2.650966,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_841.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_841.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_841.jpg,-0.9684647,0.1861855,0,2.87949,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_909.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_909.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_909.jpg,-0.9684647,0.1861855,0,3.177114,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_985.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_985.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_985.jpg,-0.9684647,0.1861855,0,3.459728,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_054.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_054.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_054.jpg,-0.9684647,0.1861855,0,3.672414,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_122.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_122.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_122.jpg,-0.9684647,0.1861855,0,1.501933,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_189.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_189.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_189.jpg,-0.9684647,0.1861855,0,0.5662239,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_261.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_261.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_261.jpg,-0.9684647,0.1861855,0,0.09271388,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_331.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_331.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_331.jpg,-0.9684647,0.1861855,0,0.05074271,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_404.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_404.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_404.jpg,-0.9684647,0.1861855,0,0.04481453,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_474.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_474.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_474.jpg,-0.9684647,0.1827192,0,0.0508817,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_541.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_541.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_541.jpg,-0.9746059,0,0,0.009414551,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_610.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_610.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_610.jpg,0.7266939,0,0.5947505,0.2098438,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_682.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_682.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_682.jpg,0.7943611,0,0.6439185,0.5327417,26.50,99.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_752.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_752.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_752.jpg,0.8149326,0,0.6403392,0.9056681,26.50,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_821.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_821.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_821.jpg,0.8149326,0,0.6277552,1.19272,26.50,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_894.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_894.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_894.jpg,0.7632779,0,0.6228949,1.551582,26.50,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_979.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_979.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_979.jpg,0.6568792,0,0.6857395,1.983034,26.50,99.78
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_21_054.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_21_054.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_21_054.jpg,0.6391335,0,0.7069137,2.396985,26.50,99.78
