leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %,acceleration, speedMS, coolingPower, generatedHeat, instantaneousPower
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_036.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_036.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_036.jpg,0,0,0,29.41757,25.45,99.93,2.089760214542905,13.1508304928,0.0,1.0131866043582514,1.0131866043582514
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_120.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_120.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_120.jpg,0.2156109,0.070443,0,29.77198,25.45,99.93,1.886139136121037,13.3092659392,0.0,1.1233329218920836,1.1233329218920836
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_196.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_196.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_196.jpg,0.8742355,0.5065119,0,29.45507,25.45,99.93,1.0252510066152138,13.1675944928,0.0,0.17094401382045554,0.17094401382045554
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_285.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_285.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_285.jpg,0.6687473,0.7455699,0,30.45193,25.45,99.93,5.007150126434475,13.613230787200001,0.0,9.091463966666886,9.091463966666886
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_354.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_354.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_354.jpg,0.6202199,0.7315542,0,31.6696,25.45,99.93,7.8890891544676585,14.157577984,0.0,14.599305349572562,14.599305349572562
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_438.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_438.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_438.jpg,0,0,0,31.64675,25.45,99.93,0.06688313984707313,14.14736312,0.0,0.002923691949702309,0.002923691949702309
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_505.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_505.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_505.jpg,0,0,0,31.44486,25.45,99.93,0.7408803946826942,14.0571102144,0.0,0.06326468407850631,0.06326468407850631
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_577.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_577.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_577.jpg,0,0.0662609,0,31.25503,25.45,99.93,0.6482502639549504,13.972248611200001,0.0,0.05239527910304293,0.05239527910304293
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_653.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_653.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_653.jpg,0,0,0,31.07341,25.45,99.93,0.5875677252893865,13.8910572064,0.0,0.0454162360221454,0.0454162360221454
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_730.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_730.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_730.jpg,0,0,0,30.82955,25.45,99.93,0.7786808008571897,13.782042032,0.0,0.09910208619611498,0.09910208619611498
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_808.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_808.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_808.jpg,0,0,0,30.56956,25.45,99.93,0.8195410898279427,13.665816102399999,0.0,0.11431819347642198,0.11431819347642198
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_880.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_880.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_880.jpg,1,0,0,29.90968,25.45,99.93,2.2534160442680466,13.3708233472,0.0,0.9562471217361616,0.9562471217361616
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_32_954.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_32_954.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_32_954.jpg,1,0,0,29.43612,25.45,99.93,1.573450410666849,13.1591230848,0.0,0.44002807422538914,0.44002807422538914
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_031.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_031.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_031.jpg,1,0,0,28.96123,25.45,99.93,1.5163935271019042,12.9468282592,0.0,0.42667036222741106,0.42667036222741106
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_113.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_113.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_113.jpg,1,0,0,28.39016,25.45,99.93,1.7123182151964607,12.6915371264,0.0,0.6186845130180815,0.6186845130180815
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_192.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_192.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_192.jpg,1,0,0,27.68504,25.45,99.93,2.194547759639689,12.3763202816,0.0,0.9334720528630891,0.9334720528630891
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_270.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_270.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_270.jpg,0,0,0,27.3768,25.45,99.93,0.9716348533734611,12.238524671999999,0.0,0.13315993452242902,0.13315993452242902
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_351.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_351.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_351.jpg,0,0,0,27.0943,25.45,99.93,0.857515594168931,12.112235872,0.0,0.10388370895705869,0.10388370895705869
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_425.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_425.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_425.jpg,0,1,0,28.07636,25.46,99.93,5.932713567252616,12.5512559744,0.0,7.483317210008474,7.483317210008474
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_502.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_502.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_502.jpg,0,1,0,29.35136,25.46,99.93,7.402272145651794,13.121231974399999,0.0,13.754739752758036,13.754739752758036
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_572.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_572.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_572.jpg,0,1,0,31.03951,25.46,99.93,10.781018510151894,13.8759025504,0.0,26.89048800442278,26.89048800442278
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_647.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_647.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_647.jpg,0,1,0,32.71253,25.47,99.93,9.972085137252357,14.6238094112,0.0,29.35241053727183,29.35241053727183
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_720.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_720.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_720.jpg,0,1,0,33.95829,25.47,99.93,7.628834241374195,15.180713961599999,0.0,17.577455835522112,17.577455835522112
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_791.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_791.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_791.jpg,0,1,0,35.60751,25.48,99.93,10.384066966769337,15.917981270399999,0.0,33.79180047524381,33.79180047524381
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_866.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_866.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_866.jpg,-0.5378212,0.8994789,0,37.01191,25.49,99.92,8.37096769121542,16.5458042464,0.0,26.52247006670154,26.52247006670154
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_33_938.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_33_938.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_33_938.jpg,-0.8527976,0.1702483,0,37.59295,25.49,99.92,3.6076114620330864,16.805552368,0.0,4.738254141489815,4.738254141489815
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_34_013.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_34_013.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_34_013.jpg,0,0,0,37.33776,25.49,99.92,0.8365871438455404,16.691472230400002,0.0,0.17937745940382469,0.17937745940382469
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_34_089.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_34_089.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_34_089.jpg,0,0,0,37.03329,25.49,99.92,0.9850088455765826,16.5553619616,0.0,0.2686527120202131,0.2686527120202131
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_34_167.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_34_167.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_34_167.jpg,-0.8097332,0,0.3847411,35.99361,25.49,99.92,3.2772817426528498,16.090583414399998,0.0,3.751523674800741,3.751523674800741
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_34_245.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_34_245.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_34_245.jpg,-0.8502732,0,0.4074978,34.19783,25.49,99.92,5.660679244655165,15.287797923200001,0.0,10.488334480199494,10.488334480199494
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_34_322.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_34_322.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_34_322.jpg,-0.8548698,0,0.4052749,32.4513,25.49,99.93,5.576909571607758,14.507029152000001,0.0,8.891290007252035,8.891290007252035
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_34_414.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_34_414.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_34_414.jpg,-0.9488728,0,0.2025748,30.31198,25.50,99.93,5.717378732824599,13.5506675392,0.0,11.729584294576775,11.729584294576775
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_34_496.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_34_496.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_34_496.jpg,-0.9690675,0,0.1197617,28.62961,25.50,99.93,5.044482805435532,12.798580854399999,0.0,6.35112686030371,6.35112686030371
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_34_583.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_34_583.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_34_583.jpg,-0.9690675,0,0.2102985,26.98613,25.50,99.93,4.644669088094032,12.0638795552,0.0,5.350861831627304,5.350861831627304
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_34_666.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_34_666.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_34_666.jpg,-0.9690675,0,0.3034351,25.41299,25.50,99.93,4.66013657646564,11.360623049600001,0.0,4.310188376725246,4.310188376725246
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_34_744.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_34_744.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_34_744.jpg,-0.9690675,0,0.3353848,23.90738,25.50,99.93,4.745987385114214,10.6875551552,0.0,3.4601568995807814,3.4601568995807814
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_34_829.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_34_829.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_34_829.jpg,-0.9690675,0,0.265231,22.0934,25.50,99.93,5.247137534089272,9.876633536,0.0,4.333054704824861,4.333054704824861
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_34_918.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_34_918.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_34_918.jpg,-0.9690675,0,0.2064178,20.68307,25.50,99.93,3.8961877503339197,9.2461596128,0.0,2.2196875376283653,2.2196875376283653
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_35_007.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_35_007.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_35_007.jpg,-1,0,0.01309921,19.30567,25.50,99.93,3.8052150966865472,8.6304067168,0.0,1.8226114597931593,1.8226114597931593
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_35_094.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_35_094.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_35_094.jpg,-0.973438,0.08622949,0,18.37979,25.50,99.93,2.616639344733338,8.2165013216,0.0,0.6899925644717357,0.6899925644717357
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_35_199.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_35_199.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_35_199.jpg,-0.9337269,0.2733315,0,18.58985,25.50,99.93,0.8943373197000234,8.310406544,0.0,0.16030939347809012,0.16030939347809012
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_35_285.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_35_285.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_35_285.jpg,-0.9266813,0.2903236,0,18.95116,25.50,99.93,1.8781353383523514,8.4719265664,0.0,0.4734207750649247,0.4734207750649247
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_35_373.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_35_373.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_35_373.jpg,-0.5061729,0.7346438,0,19.86578,25.50,99.93,4.6462790663063345,8.8807982912,0.0,3.2606250504865,3.2606250504865
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_35_455.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_35_455.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_35_455.jpg,-0.2261227,0.8965401,0,21.35521,25.50,99.93,8.119934729415634,9.5466330784,0.0,9.927774710967974,9.927774710967974
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_35_546.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_35_546.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_35_546.jpg,-0.1915356,0.9124019,0,23.34818,25.51,99.92,9.79051125819157,10.4375703872,0.0,21.215949471956034,21.215949471956034
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_35_623.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_35_623.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_35_623.jpg,-0.119724,0.9242324,0,24.53903,25.51,99.92,6.913743591336236,10.9699279712,0.0,8.391207390425745,8.391207390425745
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_35_704.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_35_704.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_35_704.jpg,-0.03495165,0.9549388,0,26.13396,25.51,99.92,8.802428618554197,11.6829254784,0.0,17.036702170841476,17.036702170841476
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_35_781.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_35_781.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_35_781.jpg,0,0.976113,0,27.77413,25.52,99.92,9.522370429694691,12.4161470752,0.0,20.33830518915801,20.33830518915801
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_35_858.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_35_858.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_35_858.jpg,-0.01072558,0.9843265,0,29.43229,25.52,99.92,9.626785553752148,13.157410921599999,0.0,23.342616285282006,23.342616285282006
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_35_934.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_35_934.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_35_934.jpg,-0.5122011,0.9763014,0,30.96975,25.53,99.92,9.043504508401444,13.84471704,0.0,22.23128384474043,22.23128384474043
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_36_015.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_36_015.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_36_015.jpg,-0.5911712,0.8815824,0,32.29359,25.53,99.92,7.306281217600023,14.4365264736,0.0,17.956320365473662,17.956320365473662
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_36_096.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_36_096.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_36_096.jpg,0,1,0,33.64484,25.53,99.92,7.457579129479769,15.0405892736,0.0,20.304159063870387,20.304159063870387
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_36_193.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_36_193.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_36_193.jpg,0,1,0,35.6668,25.54,99.92,9.31851402975341,15.944486272,0.0,51.00245068026219,51.00245068026219
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_36_269.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_36_269.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_36_269.jpg,0,1,0,37.29842,25.55,99.91,9.597363720680816,16.6738856768,0.0,36.31563318560028,36.31563318560028
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_36_351.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_36_351.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_36_351.jpg,0,1,0,38.92122,25.56,99.91,8.847028782081502,17.3993421888,0.0,39.14913364830154,39.14913364830154
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_36_437.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_36_437.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_36_437.jpg,0,1,0,40.53081,25.56,99.91,8.36687675411533,18.1188933024,0.0,41.792708857602626,41.792708857602626
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_36_515.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_36_515.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_36_515.jpg,0,1,0,42.12758,25.57,99.91,9.151531184797719,18.8327133632,0.0,44.40643494443326,44.40643494443326
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_36_598.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_36_598.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_36_598.jpg,0,0,0.8206971,42.73601,25.57,99.91,3.277020824845958,19.1047059104,0.0,6.736959618482084,6.736959618482084
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_36_683.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_36_683.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_36_683.jpg,0,0,1,41.15969,25.58,99.91,4.559679730612036,18.400027817599998,0.0,11.737523803884741,11.737523803884741
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_36_771.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_36_771.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_36_771.jpg,0,0,1,39.21235,25.58,99.91,5.4408790452204565,17.529488944,0.0,16.39313996019423,16.39313996019423
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_36_859.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_36_859.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_36_859.jpg,0,0,1,37.67635,25.58,99.91,4.29158111645702,16.842835504,0.0,9.277334180575071,9.277334180575071
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_36_940.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_36_940.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_36_940.jpg,0,0,1,36.15919,25.58,99.91,4.605268526900324,16.1646042976,0.0,8.31078821830259,8.31078821830259
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_025.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_025.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_025.jpg,-0.855774,0,0.2886282,34.39296,25.58,99.91,5.109015384312116,15.3750288384,0.0,10.254243560765042,10.254243560765042
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_102.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_102.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_102.jpg,-1,0,0,32.51297,25.59,99.91,6.003084223749332,14.534598108800001,0.0,10.388296021565536,10.388296021565536
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_176.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_176.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_176.jpg,-1,0,0,30.9628,25.59,99.91,5.150578099071225,13.841610112,0.0,6.305469434281159,6.305469434281159
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_258.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_258.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_258.jpg,-1,0,0,30.26475,25.59,99.91,2.0930660084873676,13.52955384,0.0,1.1088848322575253,1.1088848322575253
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_348.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_348.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_348.jpg,-1,0,0,29.46099,25.59,99.91,2.1957971518660497,13.1702409696,0.0,1.4195062926129676,1.4195062926129676
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_420.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_420.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_420.jpg,-0.9739277,0.1354351,0,29.10319,25.59,99.91,1.2218467912940325,13.0102900576,0.0,0.22284281674076867,0.22284281674076867
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_509.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_509.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_509.jpg,-0.9113093,0.2618401,0,29.04637,25.59,99.91,0.15697133860442697,12.9848892448,0.0,1.3714780392663763e-05,1.3714780392663763e-05
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_579.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_579.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_579.jpg,0,0,0,28.97109,25.59,99.91,0.2644180258829597,12.9512360736,0.0,0.0006486992481325847,0.0006486992481325847
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_648.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_648.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_648.jpg,0,0.05220753,0,28.69659,25.59,99.91,0.9781428754061143,12.8285235936,0.0,0.11192266165530475,0.11192266165530475
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_720.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_720.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_720.jpg,-0.1355481,1,0,29.50993,25.59,99.91,5.049935816002299,13.1921191072,0.0,5.6823808338523705,5.6823808338523705
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_789.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_789.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_789.jpg,-0.1488857,1,0,31.20115,25.60,99.91,10.957143856561146,13.948162095999999,0.0,27.267585937929923,27.267585937929923
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_874.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_874.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_874.jpg,-0.04026404,1,0,32.87886,25.60,99.91,8.823566374207724,14.6981655744,0.0,29.84580304869959,29.84580304869959
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_37_962.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_37_962.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_37_962.jpg,-0.01276012,1,0,34.53709,25.61,99.91,8.423825562661161,15.439460713599999,0.0,32.188095688283326,32.188095688283326
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_38_050.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_38_050.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_38_050.jpg,-0.7689294,0.6185998,0,36.30501,25.61,99.91,8.981027565585588,16.2297916704,0.0,40.41332604547081,40.41332604547081
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_38_133.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_38_133.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_38_133.jpg,-0.8593156,0.3837992,0,36.70885,25.61,99.91,2.175093420616639,16.410324304,0.0,2.211036440711478,2.211036440711478
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_38_215.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_38_215.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_38_215.jpg,-0.8703548,0.3508699,0,36.72676,25.61,99.91,0.097640057608496,16.4183307904,0.0,0.00795637453554572,0.00795637453554572
