leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_26_871.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_26_871.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_26_871.jpg,-0.1831714,1,0,80.32128,32.88,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_26_957.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_26_957.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_26_957.jpg,-0.1889359,1,0,80.32819,32.88,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_27_048.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_27_048.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_27_048.jpg,-0.1889359,1,0,80.3201,32.87,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_27_150.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_27_150.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_27_150.jpg,-0.1889359,1,0,80.32901,32.87,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_27_223.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_27_223.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_27_223.jpg,-0.1913472,1,0,80.32967,32.87,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_27_299.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_27_299.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_27_299.jpg,-0.1282389,1,0,80.32505,32.86,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_27_381.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_27_381.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_27_381.jpg,-0.0651306,1,0,80.33149,32.86,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_27_469.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_27_469.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_27_469.jpg,-0.06275698,1,0,80.33234,32.86,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_27_566.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_27_566.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_27_566.jpg,-0.04331584,1,0,80.33134,32.85,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_27_674.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_27_674.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_27_674.jpg,0.1740536,1,0,80.32438,32.85,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_27_777.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_27_777.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_27_777.jpg,0,1,0,80.33129,32.85,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_27_878.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_27_878.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_27_878.jpg,-0.2349014,0.9944239,0,80.30132,32.85,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_27_979.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_27_979.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_27_979.jpg,-0.3610426,0.9836861,0,80.28,32.84,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_28_074.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_28_074.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_28_074.jpg,0,1,0,80.33401,32.84,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_28_170.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_28_170.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_28_170.jpg,0,1,0,80.33451,32.84,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_28_273.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_28_273.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_28_273.jpg,0,1,0,80.33509,32.83,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_28_365.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_28_365.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_28_365.jpg,0.1194979,1,0,80.33186,32.83,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_28_469.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_28_469.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_28_469.jpg,0.4191023,0.903661,0,80.25665,32.83,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_28_559.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_28_559.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_28_559.jpg,0,1,0,80.31753,32.82,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_28_655.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_28_655.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_28_655.jpg,0,1,0,80.33241,32.82,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_28_748.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_28_748.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_28_748.jpg,-0.1405968,1,0,80.32552,32.82,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_28_843.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_28_843.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_28_843.jpg,-0.1783488,1,0,80.32504,32.82,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_28_939.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_28_939.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_28_939.jpg,-0.1830583,1,0,80.32667,32.81,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_29_035.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_29_035.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_29_035.jpg,0,1,0,80.3336,32.81,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_29_129.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_29_129.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_29_129.jpg,-0.1611682,0.9910706,0,80.32481,32.81,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_29_225.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_29_225.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_29_225.jpg,-0.3286031,0.9627378,0,80.28192,32.80,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_29_322.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_29_322.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_29_322.jpg,-0.3213691,0.9745683,0,80.28703,32.80,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_29_423.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_29_423.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_29_423.jpg,0,1,0,80.33092,32.80,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_29_527.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_29_527.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_29_527.jpg,0,1,0,80.33974,32.79,98.93
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_29_621.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_29_621.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_29_621.jpg,0,1,0,80.33937,32.79,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_29_713.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_29_713.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_29_713.jpg,0,1,0,80.33143,32.79,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_29_812.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_29_812.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_29_812.jpg,0,1,0,80.34517,32.78,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_29_900.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_29_900.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_29_900.jpg,0.337344,0.9715918,0,80.30906,32.78,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_29_987.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_29_987.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_29_987.jpg,0.4163896,0.9142104,0,80.25771,32.78,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_30_085.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_30_085.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_30_085.jpg,0.08558899,1,0,80.32878,32.78,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_30_182.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_30_182.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_30_182.jpg,0,1,0,80.33451,32.77,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_30_277.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_30_277.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_30_277.jpg,0,1,0,80.3363,32.77,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_30_370.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_30_370.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_30_370.jpg,0,1,0,80.33633,32.77,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_30_466.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_30_466.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_30_466.jpg,-0.09937861,1,0,80.33289,32.76,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_30_562.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_30_562.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_30_562.jpg,-0.1863739,1,0,80.32579,32.76,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_30_660.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_30_660.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_30_660.jpg,-0.1005466,1,0,80.32867,32.76,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_30_753.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_30_753.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_30_753.jpg,-0.01317456,1,0,80.33085,32.75,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_30_850.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_30_850.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_30_850.jpg,-0.1231149,1,0,80.33068,32.75,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_30_950.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_30_950.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_30_950.jpg,-0.2268762,1,0,80.31347,32.75,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_31_064.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_31_064.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_31_064.jpg,-0.2112028,1,0,80.33569,32.75,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_31_164.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_31_164.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_31_164.jpg,-0.04267534,1,0,80.35817,32.74,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_31_256.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_31_256.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_31_256.jpg,-0.03065651,1,0,80.36024,32.74,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_31_361.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_31_361.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_31_361.jpg,-0.03378367,1,0,80.36457,32.74,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_31_460.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_31_460.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_31_460.jpg,-0.03238962,1,0,80.32851,32.73,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_31_557.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_31_557.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_31_557.jpg,0,1,0,80.33673,32.73,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_31_653.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_31_653.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_31_653.jpg,0,1,0,80.32963,32.73,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_31_750.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_31_750.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_31_750.jpg,0,1,0,80.33187,32.72,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_31_843.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_31_843.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_31_843.jpg,0,1,0,80.34594,32.72,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_31_936.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_31_936.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_31_936.jpg,0.0511149,1,0,80.34912,32.72,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_32_027.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_32_027.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_32_027.jpg,0.09561096,1,0,80.32964,32.71,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_32_117.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_32_117.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_32_117.jpg,0.09561096,1,0,80.33292,32.71,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_32_203.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_32_203.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_32_203.jpg,0.09896417,1,0,80.34211,32.71,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_32_298.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_32_298.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_32_298.jpg,0.1022797,1,0,80.33878,32.71,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_32_389.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_32_389.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_32_389.jpg,0.1022797,1,0,80.33033,32.70,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_32_482.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_32_482.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_32_482.jpg,0.0541667,1,0,80.33479,32.70,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_32_576.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_32_576.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_32_576.jpg,0,1,0,80.33642,32.70,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_32_684.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_32_684.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_32_684.jpg,0,1,0,80.33845,32.69,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_32_771.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_32_771.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_32_771.jpg,0,1,0,80.33747,32.69,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_32_866.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_32_866.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_32_866.jpg,0,1,0,80.33717,32.69,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_32_957.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_32_957.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_32_957.jpg,0,1,0,80.33301,32.68,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_33_042.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_33_042.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_33_042.jpg,0,1,0,80.33391,32.68,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_33_127.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_33_127.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_33_127.jpg,-0.2144806,0.9988697,0,80.32145,32.68,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_33_213.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_33_213.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_33_213.jpg,-0.3020787,0.9908069,0,80.31581,32.68,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_33_297.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_33_297.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_33_297.jpg,-0.3521509,0.9800691,0,80.30272,32.67,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_33_385.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_33_385.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_33_385.jpg,-0.1648229,1,0,80.32018,32.67,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_33_470.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_33_470.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_33_470.jpg,0,1,0,80.33303,32.67,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_33_551.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_33_551.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_33_551.jpg,0,1,0,80.33685,32.66,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_33_636.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_33_636.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_33_636.jpg,0,1,0,80.34393,32.66,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_33_713.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_33_713.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_33_713.jpg,0,1,0,80.33459,32.66,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_33_791.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_33_791.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_33_791.jpg,0,1,0,80.33163,32.65,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_33_866.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_33_866.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_33_866.jpg,0,1,0,80.33217,32.65,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_33_940.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_33_940.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_33_940.jpg,0,1,0,80.33371,32.65,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_34_013.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_34_013.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_34_013.jpg,0,1,0,80.34453,32.65,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_34_089.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_34_089.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_34_089.jpg,0.5219594,0.8667378,0,80.23267,32.64,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_34_165.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_34_165.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_34_165.jpg,0.6097081,0.8155354,0,80.17156,32.64,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_34_248.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_34_248.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_34_248.jpg,0.1982043,1,0,80.29587,32.64,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_34_341.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_34_341.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_34_341.jpg,0,1,0,80.3323,32.63,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_34_430.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_34_430.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_34_430.jpg,0,1,0,80.3371,32.63,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_34_535.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_34_535.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_34_535.jpg,-0.2634225,0.9943485,0,80.31272,32.63,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_34_628.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_34_628.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_34_628.jpg,-0.3609296,0.9859089,0,80.30035,32.63,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_34_726.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_34_726.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_34_726.jpg,-0.1985058,1,0,80.32493,32.62,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_34_827.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_34_827.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_34_827.jpg,0,1,0,80.3317,32.62,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_34_924.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_34_924.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_34_924.jpg,0,1,0,80.3344,32.62,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_35_008.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_35_008.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_35_008.jpg,0,1,0,80.33598,32.61,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_35_099.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_35_099.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_35_099.jpg,0,1,0,80.33619,32.61,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_35_180.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_35_180.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_35_180.jpg,0,1,0,80.3361,32.61,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_35_267.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_35_267.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_35_267.jpg,0,1,0,80.33591,32.60,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_35_349.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_35_349.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_35_349.jpg,0,1,0,80.33575,32.60,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_35_431.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_35_431.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_35_431.jpg,0.07323106,1,0,80.33504,32.60,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_35_513.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_35_513.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_35_513.jpg,0.1740536,1,0,80.32806,32.60,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_35_594.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_35_594.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_35_594.jpg,0,1,0,80.33497,32.59,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_35_677.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_35_677.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_35_677.jpg,0,1,0,80.33546,32.59,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_35_758.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_35_758.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_35_758.jpg,-0.156534,1,0,80.32507,32.59,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_35_840.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_35_840.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_35_840.jpg,-0.03860628,1,0,80.33546,32.58,98.92
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_35_922.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_35_922.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_35_922.jpg,0,1,0,80.33617,32.58,98.92
