leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_25_257.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_25_257.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_25_257.jpg,0,0,1,55.56075,24.23,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_25_331.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_25_331.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_25_331.jpg,0,0,1,53.83187,24.23,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_25_422.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_25_422.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_25_422.jpg,-0.08280093,0,1,52.11875,24.23,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_25_518.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_25_518.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_25_518.jpg,-0.1852059,0,0.9857582,49.96728,24.23,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_25_616.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_25_616.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_25_616.jpg,-0.2050615,0,0.9857582,48.57091,24.23,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_25_712.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_25_712.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_25_712.jpg,-0.3858338,0,0.881281,47.89411,24.23,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_25_813.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_25_813.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_25_813.jpg,-0.6184491,0,0.7116987,47.59745,24.23,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_25_899.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_25_899.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_25_899.jpg,-0.8334694,0,0.4328541,47.508,24.23,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_25_985.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_25_985.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_25_985.jpg,-0.9707253,0,0.06407566,47.50652,24.22,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_064.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_064.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_064.jpg,-0.06317141,0.1071023,0,47.36032,24.22,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_140.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_140.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_140.jpg,0,0,0,47.06671,24.22,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_221.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_221.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_221.jpg,0,0,0,47.24497,24.22,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_290.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_290.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_290.jpg,0,0,0,47.48691,24.21,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_361.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_361.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_361.jpg,0,0,0,47.7082,24.21,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_437.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_437.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_437.jpg,0,0,0,48.05359,24.21,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_504.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_504.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_504.jpg,0,0,0,31.72005,24.39,99.74
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_575.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_575.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_575.jpg,0,0,0,26.91176,24.40,99.74
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_648.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_648.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_648.jpg,0,0,0,26.12629,24.40,99.74
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_722.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_722.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_722.jpg,0,0,0,18.47033,24.41,99.74
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_800.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_800.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_800.jpg,0,0,0,17.81962,24.40,99.74
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_866.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_866.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_866.jpg,0,0,0,17.75207,24.40,99.74
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_943.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_943.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_943.jpg,0,0,0,17.58603,24.40,99.74
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_029.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_029.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_029.jpg,0,0,0,17.41601,24.39,99.74
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_098.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_098.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_098.jpg,0,0.03325619,0,17.30361,24.39,99.74
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_169.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_169.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_169.jpg,0,1,0,18.60412,24.39,99.74
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_238.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_238.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_238.jpg,0,1,0,19.94837,24.39,99.74
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_329.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_329.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_329.jpg,0.0672028,1,0,21.58033,24.39,99.74
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_405.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_405.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_405.jpg,0.2224304,1,0,21.85505,24.39,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_481.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_481.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_481.jpg,0.4152969,0.9930298,0,22.24529,24.38,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_560.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_560.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_560.jpg,0.5340535,0.9841005,0,23.1026,24.38,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_641.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_641.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_641.jpg,0.4723393,0.9813877,0,23.76315,24.38,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_728.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_728.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_728.jpg,0.2100724,1,0,24.30157,24.38,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_817.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_817.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_817.jpg,0.1646345,1,0,24.7008,24.37,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_892.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_892.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_892.jpg,0.1567601,1,0,25.64706,24.37,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_963.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_963.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_963.jpg,0.1567601,1,0,26.37351,24.37,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_038.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_038.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_038.jpg,0.1540097,1,0,27.35404,24.37,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_116.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_116.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_116.jpg,0.151523,1,0,28.34945,24.37,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_191.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_191.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_191.jpg,0.151523,1,0,29.12911,24.37,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_263.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_263.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_263.jpg,0.151523,1,0,30.32613,24.37,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_339.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_339.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_339.jpg,0.1431212,1,0,31.30028,24.37,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_420.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_420.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_420.jpg,0.02157644,1,0,32.27658,24.37,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_496.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_496.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_496.jpg,0,1,0,33.10302,24.37,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_575.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_575.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_575.jpg,0,1,0,33.57427,24.36,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_645.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_645.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_645.jpg,0,1,0,33.71651,24.36,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_723.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_723.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_723.jpg,0,1,0,34.03447,24.36,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_790.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_790.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_790.jpg,0,1,0,34.50361,24.36,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_876.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_876.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_876.jpg,0,1,0,35.12165,24.35,99.73
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_961.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_961.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_961.jpg,-0.3659029,0.9465369,0,35.82051,24.35,99.72
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_042.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_042.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_042.jpg,-0.6075606,0.7578148,0,36.28933,24.35,99.72
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_128.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_128.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_128.jpg,-0.5803581,0.809055,0,36.93295,24.35,99.72
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_209.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_209.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_209.jpg,0,1,0,38.0868,24.35,99.72
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_283.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_283.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_283.jpg,0,1,0,39.09134,24.35,99.72
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_356.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_356.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_356.jpg,0.1893503,1,0,40.50168,24.35,99.72
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_428.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_428.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_428.jpg,0.2570175,1,0,42.00788,24.36,99.72
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_500.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_500.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_500.jpg,0.2746502,1,0,43.15054,24.36,99.72
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_583.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_583.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_583.jpg,0.2780034,0.9905809,0,44.67554,24.37,99.72
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_652.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_652.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_652.jpg,0.2237491,0.9905809,0,46.19399,24.38,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_735.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_735.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_735.jpg,0,1,0,47.73124,24.38,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_816.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_816.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_816.jpg,-0.2026502,1,0,49.23133,24.39,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_896.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_896.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_896.jpg,-0.376603,0.9907315,0,50.56839,24.40,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_972.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_972.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_972.jpg,-0.3791274,0.9841759,0,51.9464,24.41,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_050.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_050.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_050.jpg,0,0.8689608,0,53.42941,24.42,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_121.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_121.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_121.jpg,0,0,0,53.68571,24.41,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_194.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_194.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_194.jpg,0,0.1780474,0,53.25922,24.41,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_268.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_268.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_268.jpg,-0.4785559,0.8689231,0,53.80745,24.41,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_339.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_339.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_339.jpg,-0.4704177,0.8893061,0,54.59811,24.41,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_413.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_413.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_413.jpg,0,0.5881194,0,55.94646,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_482.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_482.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_482.jpg,0,0,0,56.15763,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_557.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_557.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_557.jpg,-0.2165905,0,0.8251806,54.73136,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_627.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_627.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_627.jpg,0,0,0,53.00958,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_700.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_700.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_700.jpg,0,0,0,51.3713,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_768.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_768.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_768.jpg,0,0,0,50.87207,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_839.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_839.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_839.jpg,-0.4133753,0,0.8205087,49.8796,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_916.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_916.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_916.jpg,-0.4133753,0,0.8821099,48.03428,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_987.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_987.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_987.jpg,0,0,0,46.35882,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_066.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_066.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_066.jpg,0,0,0,44.82499,24.42,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_137.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_137.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_137.jpg,0,0,0,44.55255,24.42,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_211.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_211.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_211.jpg,0.5288541,0.748471,0,44.55816,24.42,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_278.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_278.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_278.jpg,0.599234,0.7850173,0,45.16086,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_347.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_347.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_347.jpg,0.6151712,0.7960943,0,46.0541,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_416.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_416.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_416.jpg,0.2785685,0.4720756,0,46.84375,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_483.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_483.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_483.jpg,0,0,0,46.82586,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_561.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_561.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_561.jpg,-0.3831588,0,0.8532873,45.38716,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_636.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_636.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_636.jpg,-0.567435,0,0.7258274,43.60943,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_710.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_710.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_710.jpg,-0.6553345,0,0.6465558,41.81656,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_787.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_787.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_787.jpg,-0.8626311,0,0.3477051,39.98436,24.42,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_866.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_866.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_866.jpg,-0.9555416,0,0.1440631,38.12027,24.42,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_933.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_933.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_933.jpg,-0.9703862,0,0.06776796,36.74217,24.42,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_000.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_000.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_000.jpg,-0.9703862,0,0.03830485,35.3916,24.42,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_068.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_068.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_068.jpg,-0.9703862,0,0.02168949,33.63299,24.42,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_135.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_135.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_135.jpg,-1,0,0,32.33884,24.41,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_206.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_206.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_206.jpg,-1,0,0,30.85255,24.41,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_280.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_280.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_280.jpg,-0.9823296,0.2273284,0,30.54515,24.41,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_362.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_362.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_362.jpg,-0.866964,0.5650614,0,30.90753,24.41,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_433.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_433.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_433.jpg,-0.4445339,0.8977457,0,32.14971,24.41,99.71
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_505.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_505.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_505.jpg,-0.1230395,1,0,33.72127,24.41,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_583.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_583.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_583.jpg,0,1,0,34.94664,24.41,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_668.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_668.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_668.jpg,0,1,0,36.95536,24.42,99.70
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_746.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_746.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_746.jpg,0,1,0,38.45201,24.42,99.70
